avg_star_rating,review_count,burst_ratio,rating_deviation,category_diversity,account_age_at_review
3.0,3,0.0,0.8229166666666665,1.0,0
3.0,3,0.0,1.772972972972973,1.0,0
5.0,2,0.0,1.21875,1.0,0
4.0,2,0.0,1.195876288659794,1.0,0
4.0,2,0.0,0.8324022346368714,1.0,0
3.5,2,0.0,1.7313432835820897,1.0,0
2.5,2,0.0,0.15263157894736823,1.0,0
3.0,3,0.0,0.7135416666666665,1.0,0
4.0,2,0.0,0.8673469387755102,1.0,0
2.0,1,0.0,1.7472527472527473,1.0,0
4.0,2,0.0,0.9642857142857144,1.0,0
4.333333333333333,3,0.0,1.3296089385474859,1.0,0
4.0,1,0.0,0.0957446808510638,1.0,0
3.0,1,0.0,0.7948717948717947,1.0,0
5.0,2,0.0,1.3166666666666669,1.0,0
5.0,1,0.0,0.9382716049382713,1.0,0
4.0,1,0.0,0.22352941176470598,1.0,0
4.5,2,0.0,1.1626794258373208,1.0,0
4.0,3,0.0,0.10982658959537561,1.0,0
4.0,3,0.6666666666666666,0.47422680412371143,1.0,4
5.0,3,0.0,1.2366863905325443,1.0,0
4.333333333333333,3,0.0,0.9768786127167628,1.0,0
4.0,2,0.0,0.08602150537634401,1.0,0
3.0,2,0.0,1.2756756756756755,1.0,0
2.0,1,0.0,1.862857142857143,1.0,0
3.0,3,0.0,2.7624309392265194,1.0,0
3.5,2,0.0,0.2648648648648648,1.0,0
3.3333333333333335,3,0.0,0.983240223463687,1.0,0
3.0,1,0.0,0.8246753246753249,1.0,0
4.5,2,0.0,1.2516129032258063,1.0,0
5.0,2,0.0,1.1862745098039214,1.0,0
2.0,2,0.0,2.7830687830687832,1.0,0
4.5,2,0.0,1.265193370165746,1.0,0
4.0,3,0.0,1.1526315789473682,1.0,0
4.333333333333333,3,0.0,1.289473684210526,1.0,0
5.0,1,0.0,1.294478527607362,1.0,0
2.5,2,0.0,0.9578947368421051,1.0,0
4.0,2,0.0,0.08602150537634401,1.0,0
4.0,1,0.0,0.1753246753246751,1.0,0
4.0,2,0.0,0.47422680412371143,1.0,0
4.0,2,0.0,0.7729729729729731,1.0,0
4.0,1,0.0,0.3190184049079754,1.0,0
3.5,2,0.0,0.7530864197530862,1.0,0
3.6666666666666665,3,0.0,1.0476190476190474,1.0,0
4.0,2,0.0,0.2375690607734806,1.0,0
5.0,1,0.0,1.403225806451613,1.0,0
3.0,1,0.0,0.9037433155080214,1.0,0
1.0,1,0.0,2.888888888888889,1.0,0
5.0,1,0.0,1.2233502538071064,1.0,0
3.0,2,0.0,0.7483870967741937,1.0,0
5.0,2,0.0,1.2366863905325443,1.0,0
3.6666666666666665,3,0.0,1.736559139784946,1.0,0
3.0,1,0.0,0.7830687830687832,1.0,0
5.0,1,0.0,1.1042654028436019,1.0,0
4.666666666666667,3,0.0,1.0965909090909092,1.0,0
5.0,1,0.0,1.297979797979798,1.0,0
4.0,2,0.0,0.7105263157894739,1.0,0
5.0,2,0.0,1.2850000000000001,1.0,0
4.666666666666667,3,0.0,1.2542372881355934,1.0,0
4.0,1,0.0,0.017045454545454586,1.0,0
4.0,3,0.0,1.137142857142857,1.0,0
5.0,3,0.0,1.215686274509804,1.0,0
3.6666666666666665,3,0.0,0.6666666666666665,1.0,0
4.666666666666667,3,0.6666666666666666,0.15957446808510634,1.0,0
5.0,1,0.0,1.1315789473684212,1.0,0
4.5,2,0.0,0.28712871287128694,1.0,0
4.5,2,0.0,0.16666666666666652,1.0,0
5.0,2,0.0,1.2285714285714286,1.0,0
4.0,3,0.0,0.3913043478260869,1.0,0
4.666666666666667,3,0.0,1.086021505376344,1.0,0
4.0,1,0.0,0.0,1.0,0
4.5,2,0.0,1.2051282051282053,1.0,0
4.0,3,0.0,0.14364640883977886,1.0,0
3.5,4,0.0,0.09625668449197855,1.0,0
3.0,1,0.0,0.8333333333333335,1.0,0
4.0,4,0.0,1.2424242424242422,1.0,0
5.0,2,0.0,1.2183908045977012,1.0,0
4.333333333333333,3,0.0,1.0507614213197969,1.0,0
1.0,1,0.0,2.86734693877551,1.0,0
4.0,3,0.0,1.2694610778443112,1.0,0
3.6666666666666665,3,0.0,0.6666666666666665,1.0,0
5.0,1,0.0,1.2486187845303869,1.0,0
4.25,4,0.0,1.1860465116279069,1.0,0
4.666666666666667,3,0.0,0.9768786127167628,1.0,0
4.5,2,0.0,0.02487562189054726,1.0,0
4.5,2,0.0,0.9382716049382713,1.0,0
1.5,2,0.0,2.0180722891566267,1.0,0
4.0,2,0.0,1.1941176470588237,1.0,0
4.666666666666667,3,0.0,1.2051282051282053,1.0,0
2.5,2,0.0,1.9876543209876543,1.0,0
5.0,1,0.0,1.1488095238095237,1.0,0
5.0,1,0.0,1.2055555555555557,1.0,0
5.0,1,0.0,1.1170731707317074,1.0,0
4.333333333333333,3,0.0,0.07486631016042766,1.0,0
3.5,2,0.0,0.6237113402061856,1.0,0
4.666666666666667,3,0.0,1.1675977653631286,1.0,0
4.5,2,0.0,1.4742268041237114,1.0,0
4.0,1,0.0,0.28500000000000014,1.0,0
4.0,2,0.0,0.1693121693121693,1.0,0
1.0,1,0.0,2.888888888888889,1.0,0
4.5,2,0.0,1.1375661375661377,1.0,0
5.0,1,0.0,1.077777777777778,1.0,0
4.5,2,0.0,0.2424242424242422,1.0,0
3.0,2,0.0,2.86734693877551,1.0,0
5.0,1,0.0,1.140096618357488,1.0,0
5.0,1,0.0,1.0098522167487687,1.0,0
4.666666666666667,3,0.0,0.12426035502958577,1.0,0
4.5,2,0.0,0.13978494623655902,1.0,0
4.666666666666667,3,0.6666666666666666,1.2049689440993787,1.0,4
3.5,2,0.0,0.9901477832512313,1.0,0
5.0,2,0.0,1.0718562874251498,1.0,0
4.5,2,0.0,1.0812499999999998,1.0,0
5.0,1,0.0,1.075117370892019,1.0,0
1.0,1,0.0,2.888888888888889,1.0,0
5.0,1,0.0,1.1287128712871288,1.0,0
4.0,2,0.0,0.8148148148148149,1.0,0
4.5,2,0.0,1.3434343434343434,1.0,0
3.0,3,0.0,0.808641975308642,1.0,0
4.0,1,0.0,0.1437125748502992,1.0,0
4.0,1,0.0,0.02717391304347805,1.0,0
4.0,1,0.0,0.3434343434343434,1.0,0
5.0,1,0.0,1.0386740331491713,1.0,0
2.3333333333333335,3,0.0,2.6508875739644973,1.0,0
3.5,2,0.0,0.8757396449704142,1.0,0
2.5,4,0.0,2.8544303797468356,1.0,0
4.5,2,0.0,1.2146892655367232,1.0,0
4.0,1,0.0,0.308988764044944,1.0,0
4.0,2,1.0,1.25,1.0,0
5.0,2,0.0,1.1336898395721926,1.0,0
4.0,2,0.0,0.3434343434343434,1.0,0
3.5,4,0.0,1.1488095238095237,1.0,0
1.3333333333333333,3,0.0,2.7801047120418847,1.0,0
3.6666666666666665,3,0.0,1.8888888888888888,1.0,0
2.5,2,0.0,1.7714285714285714,1.0,0
5.0,1,0.0,1.3114754098360657,1.0,0
4.25,4,0.0,0.11458333333333348,1.0,0
4.5,2,0.0,1.0965909090909092,1.0,0
4.0,2,0.0,0.972826086956522,1.0,0
4.0,4,0.0,0.8901734104046244,1.0,0
5.0,1,0.0,1.1384615384615384,1.0,0
4.0,3,0.0,1.0552486187845305,1.0,0
2.0,2,0.0,2.6742857142857144,1.0,0
2.5,2,0.0,1.7483870967741937,1.0,0
4.0,1,0.0,0.11442786069651723,1.0,0
4.5,2,0.0,1.391304347826087,1.0,0
3.0,1,0.0,0.972826086956522,1.0,0
3.0,1,0.0,0.8218390804597702,1.0,0
1.0,1,0.0,2.8971428571428572,1.0,0
5.0,1,0.0,1.0170454545454546,1.0,0
4.0,2,0.0,1.0,1.0,0
5.0,1,0.0,1.0747126436781609,1.0,0
4.0,1,0.0,0.2894736842105261,1.0,0
4.25,4,0.0,1.086021505376344,1.0,0
3.0,2,0.0,2.620879120879121,1.0,0
3.5,2,0.0,0.8306878306878307,1.0,0
5.0,1,0.0,1.139784946236559,1.0,0
4.666666666666667,3,0.0,0.019704433497536922,1.0,0
5.0,2,0.0,1.21875,1.0,0
4.666666666666667,3,0.0,0.15116279069767424,1.0,0
4.333333333333333,3,0.0,0.21468926553672318,1.0,0
3.6666666666666665,3,0.0,0.050761421319796884,1.0,0
2.0,1,0.0,1.8957345971563981,1.0,0
5.0,1,0.0,1.140096618357488,1.0,0
3.5,2,0.0,0.13855421686746983,1.0,0
4.333333333333333,3,0.0,0.07511737089201898,1.0,0
4.0,1,0.0,0.32960893854748585,1.0,0
4.0,1,0.0,0.18627450980392135,1.0,0
5.0,1,0.0,1.1526315789473682,1.0,0
5.0,1,0.0,0.8547486033519549,1.0,0
4.5,2,0.0,1.2193877551020407,1.0,0
5.0,1,0.0,1.1526315789473682,1.0,0
3.0,3,0.0,0.75,1.0,0
4.0,3,0.0,1.7830687830687832,1.0,0
4.0,1,0.0,0.1384615384615384,1.0,0
4.0,2,0.0,0.3735632183908044,1.0,0
4.0,1,0.0,0.191358024691358,1.0,0
3.5,2,0.0,0.7245508982035926,1.0,0
4.0,3,0.0,0.009852216748768683,1.0,0
4.333333333333333,3,0.0,0.8673469387755102,1.0,0
3.5,2,0.0,0.3913043478260869,1.0,0
5.0,1,0.0,1.2472527472527473,1.0,0
3.8333333333333335,6,0.0,1.2486187845303869,1.0,0
3.0,3,0.0,0.023121387283237205,1.0,0
4.0,1,0.0,0.11707317073170742,1.0,0
4.666666666666667,3,0.0,0.3586956521739131,1.0,0
4.5,2,0.0,0.308988764044944,1.0,0
4.0,2,0.0,0.15116279069767424,1.0,0
5.0,1,0.0,1.3199999999999998,1.0,0
4.0,1,0.0,0.09625668449197855,1.0,0
2.5,4,0.0,0.03571428571428559,1.0,0
5.0,1,0.0,1.2850000000000001,1.0,0
5.0,1,0.0,1.289473684210526,1.0,0
3.5,2,0.0,1.3434343434343434,1.0,0
5.0,2,0.0,1.1781609195402298,1.0,0
5.0,1,0.0,1.0962566844919786,1.0,0
2.0,4,0.0,2.8615384615384616,1.0,0
5.0,2,0.0,1.3491124260355027,1.0,0
2.0,2,0.0,0.7801047120418847,1.0,0
4.0,4,0.0,0.7096774193548385,1.0,0
5.0,1,0.0,1.299019607843137,1.0,0
3.0,1,0.0,0.705521472392638,1.0,0
5.0,1,0.0,1.223529411764706,1.0,0
5.0,3,0.0,1.21875,1.0,0
4.0,2,0.0,1.0552486187845305,1.0,0
4.0,1,0.0,0.37628865979381443,1.0,0
4.5,2,0.0,0.28500000000000014,1.0,0
3.0,3,0.0,1.2033898305084745,1.0,0
2.5,2,0.0,0.15116279069767424,1.0,0
2.5,2,0.0,1.8205128205128207,1.0,0
3.5,2,0.0,0.08124999999999982,1.0,0
4.0,4,0.0,1.2033898305084745,1.0,0
5.0,1,0.0,1.2424242424242422,1.0,0
1.0,1,0.0,2.6742857142857144,1.0,0
4.5,2,0.0,0.28712871287128694,1.0,0
4.0,2,0.0,1.3099415204678362,1.0,0
5.0,1,0.0,1.2193877551020407,1.0,0
4.0,3,0.0,0.05524861878453047,1.0,0
2.0,1,0.0,1.7770700636942673,1.0,0
5.0,1,0.0,1.3735632183908044,1.0,0
4.0,1,0.0,0.28712871287128694,1.0,0
3.5,2,0.0,0.15263157894736823,1.0,0
5.0,2,0.0,1.2233502538071064,1.0,0
3.0,2,0.0,2.8324022346368714,1.0,0
3.0,2,0.0,2.7950310559006213,1.0,0
3.0,1,0.0,0.78125,1.0,0
4.5,2,0.0,0.19487179487179507,1.0,0
2.5,2,0.0,2.850828729281768,1.0,0
3.0,1,0.0,0.7157894736842105,1.0,0
2.5,2,0.0,0.1428571428571428,1.0,0
5.0,1,0.0,1.0507614213197969,1.0,0
1.3333333333333333,3,0.0,1.8473684210526318,1.0,0
4.0,3,0.0,0.8502673796791442,1.0,0
3.5,4,0.0,0.7142857142857144,1.0,0
4.0,2,0.0,0.07486631016042766,1.0,0
3.5,2,0.0,0.24861878453038688,1.0,0
3.5,2,0.0,1.9187500000000002,1.0,0
3.5,2,0.0,0.7877094972067038,1.0,0
4.0,2,0.0,1.3072916666666665,1.0,0
4.0,1,0.0,0.21875,1.0,0
3.25,4,0.0,1.6704545454545454,1.0,0
2.5,4,0.0,2.714975845410628,1.0,0
1.0,1,0.0,2.8375634517766497,1.0,0
3.0,1,0.0,0.8444444444444446,1.0,0
4.666666666666667,3,0.0,1.195876288659794,1.0,0
1.0,1,0.0,2.7457627118644066,1.0,0
3.0,3,0.0,0.736559139784946,1.0,0
2.5,4,0.0,1.716867469879518,1.0,0
3.0,2,0.0,2.903409090909091,1.0,0
3.6666666666666665,3,0.0,1.1144278606965172,1.0,0
3.0,2,0.0,0.8205128205128207,1.0,0
4.2,5,0.8,0.19371727748691114,1.0,0
5.0,1,0.0,1.1693121693121693,1.0,0
4.0,3,0.0,1.8563535911602211,1.0,0
3.5,2,0.0,0.18627450980392135,1.0,0
4.0,2,0.0,0.2648648648648648,1.0,0
4.25,4,0.0,0.8051282051282049,0.75,0
5.0,1,0.0,1.225806451612903,1.0,0
4.75,4,0.0,0.009852216748768683,1.0,0
3.0,2,0.0,2.0617283950617287,1.0,0
2.0,1,0.0,1.9073170731707316,1.0,0
4.0,1,0.0,0.1428571428571428,1.0,0
2.5,2,0.0,0.1400966183574881,1.0,0
5.0,1,0.0,1.213903743315508,1.0,0
4.0,1,0.0,0.25423728813559343,1.0,0
3.0,2,0.0,0.8229166666666665,1.0,0
3.0,2,0.0,0.009852216748768683,1.0,0
3.5,2,0.0,1.8508287292817678,1.0,0
3.0,1,0.0,0.8324324324324324,1.0,0
2.5,2,0.0,2.8473684210526318,1.0,0
3.0,1,0.0,0.9192825112107625,1.0,0
4.0,1,0.0,0.21875,1.0,0
3.5,2,0.0,0.2990196078431371,1.0,0
4.0,1,0.0,0.21468926553672318,1.0,0
5.0,1,0.0,1.294478527607362,1.0,0
4.5,2,0.0,1.2055555555555557,1.0,0
3.5,2,0.0,1.0049261083743843,1.0,0
3.0,2,0.0,0.8712871287128712,1.0,0
4.0,1,0.0,0.3114754098360657,1.0,0
4.0,1,0.0,0.2198952879581153,1.0,0
4.0,1,0.0,0.1452513966480451,1.0,0
3.0,1,0.0,0.8809523809523809,1.0,0
4.5,4,0.0,0.8957345971563981,1.0,0
2.5,4,0.0,0.16201117318435765,1.0,0
4.5,2,0.0,0.22335025380710638,1.0,0
3.6666666666666665,3,0.0,1.3114754098360657,1.0,0
4.333333333333333,3,0.0,0.22292993630573266,1.0,0
3.5,2,0.0,0.7351351351351352,1.0,0
4.5,2,0.0,0.017045454545454586,1.0,0
5.0,2,0.0,1.2486486486486488,1.0,0
2.3333333333333335,3,0.0,1.7135416666666665,1.0,0
4.666666666666667,3,0.0,1.2193877551020407,1.0,0
4.5,2,0.0,0.1336898395721926,1.0,0
4.0,2,0.0,1.0807174887892375,0.5,0
5.0,1,0.0,1.2424242424242422,1.0,0
4.0,1,0.0,0.2067039106145252,1.0,0
5.0,1,0.0,1.1111111111111112,1.0,0
4.5,2,0.0,1.1624365482233503,1.0,0
5.0,1,0.0,1.1851851851851851,1.0,0
3.0,1,0.0,0.8901734104046244,1.0,0
3.5,2,0.0,1.1526315789473682,1.0,0
4.5,2,0.0,1.1502890173410405,1.0,0
5.0,2,0.0,1.1526315789473682,1.0,0
4.0,2,0.0,1.225806451612903,1.0,0
4.5,2,0.0,0.15384615384615374,1.0,0
5.0,2,0.0,1.289473684210526,1.0,0
4.5,2,0.0,0.07446808510638281,1.0,0
3.6666666666666665,3,0.0,1.7766497461928936,1.0,0
4.5,2,0.0,0.2850241545893719,1.0,0
4.0,1,0.0,0.17708333333333348,1.0,0
5.0,1,0.0,1.3295454545454546,1.0,0
5.0,1,0.0,1.21875,1.0,0
2.5,2,0.0,2.7513513513513512,1.0,0
5.0,2,0.0,1.297979797979798,1.0,0
4.5,2,0.0,1.0957446808510638,1.0,0
4.0,1,0.0,0.2198952879581153,1.0,0
3.0,1,0.0,0.8218390804597702,1.0,0
1.0,1,0.0,2.7948717948717947,1.0,0
4.0,1,0.0,0.16267942583732076,1.0,0
3.0,2,0.0,1.2542372881355934,1.0,0
4.5,2,0.0,1.1666666666666665,1.0,0
5.0,3,0.0,1.0,1.0,0
2.0,1,0.0,1.9405405405405407,1.0,0
5.0,1,0.0,1.2366863905325443,1.0,0
5.0,1,0.0,1.2542372881355934,1.0,0
3.0,3,0.0,1.706896551724138,1.0,0
5.0,3,0.0,1.2686567164179103,1.0,0
4.5,2,0.0,0.14917127071823222,1.0,0
1.0,2,0.0,2.9950738916256157,1.0,0
5.0,1,0.0,1.1242603550295858,1.0,0
5.0,2,0.0,1.1794871794871793,1.0,0
1.0,1,0.0,2.710526315789474,1.0,0
3.0,1,0.0,0.8673469387755102,1.0,0
5.0,1,0.0,1.2033898305084745,1.0,0
4.666666666666667,3,0.0,1.21875,1.0,0
4.5,2,0.0,0.2931034482758621,1.0,0
3.0,2,0.0,1.706896551724138,1.0,0
3.5,2,0.0,1.8586387434554972,1.0,0
4.333333333333333,3,0.0,1.1860465116279069,1.0,0
5.0,1,0.0,1.3166666666666669,1.0,0
4.333333333333333,3,0.0,1.2055555555555557,1.0,0
2.0,1,0.0,1.9642857142857144,1.0,0
3.5,2,0.0,0.15384615384615374,1.0,0
4.666666666666667,3,0.0,0.23699421965317935,1.0,0
5.0,2,0.0,1.097826086956522,1.0,0
3.3333333333333335,3,0.0,1.1170731707317074,1.0,0
2.6666666666666665,3,0.0,2.730538922155689,1.0,0
3.6666666666666665,3,0.0,2.679144385026738,1.0,0
2.6666666666666665,3,0.0,3.023121387283237,1.0,0
2.0,1,0.0,1.772972972972973,1.0,0
4.0,2,0.0,0.09659090909090917,1.0,0
5.0,3,0.0,1.0049261083743843,1.0,0
2.75,4,0.0,2.92814371257485,1.0,0
3.75,4,0.0,1.9034090909090908,1.0,0
5.0,1,0.0,1.019704433497537,1.0,0
5.0,2,0.0,1.1488095238095237,1.0,0
5.0,2,0.0,1.1666666666666665,1.0,0
1.0,1,0.0,2.8333333333333335,1.0,0
3.6666666666666665,3,0.0,0.25274725274725274,1.0,0
5.0,1,0.0,1.1620111731843576,1.0,0
4.5,2,0.0,0.3333333333333335,1.0,0
2.0,2,0.0,2.7472527472527473,1.0,0
4.0,1,0.0,0.07185628742514982,1.0,0
5.0,2,0.0,1.027173913043478,1.0,0
4.0,1,0.0,0.2648648648648648,1.0,0
4.5,2,0.0,1.2049689440993787,1.0,0
4.0,3,0.0,0.14136125654450282,1.0,0
5.0,2,0.0,1.308988764044944,1.0,0
4.0,1,0.0,0.23463687150837975,1.0,0
5.0,1,0.0,1.1632653061224492,1.0,0
4.75,4,0.0,1.191358024691358,1.0,0
5.0,3,0.0,1.213903743315508,1.0,0
5.0,1,0.0,1.1860465116279069,1.0,0
5.0,1,0.0,1.1851851851851851,1.0,0
3.0,1,0.0,0.8562874251497008,1.0,0
4.333333333333333,3,0.0,1.320855614973262,1.0,0
5.0,1,0.0,0.9819277108433733,1.0,0
4.5,2,0.0,1.19375,1.0,0
4.0,1,0.0,0.1061452513966481,1.0,0
5.0,2,0.0,1.2527472527472527,1.0,0
3.3333333333333335,3,0.0,0.10426540284360186,1.0,0
4.0,1,0.0,0.04761904761904745,1.0,0
4.5,2,0.0,1.1640211640211642,1.0,0
4.0,1,0.0,0.2931034482758621,1.0,0
3.6666666666666665,3,0.0,1.1851851851851851,1.0,0
4.75,4,0.0,1.1851851851851851,1.0,0
3.0,2,0.0,1.8187134502923978,1.0,0
4.666666666666667,3,0.0,1.1851851851851851,1.0,0
2.0,1,0.0,1.8333333333333335,1.0,0
4.333333333333333,3,0.0,1.2722513089005236,1.0,0
3.25,4,0.0,1.2233502538071064,1.0,0
4.0,1,0.0,0.16759776536312865,1.0,0
4.333333333333333,3,0.0,0.3072916666666665,1.0,0
2.25,4,0.0,0.195876288659794,1.0,0
1.0,1,0.0,2.9876543209876543,1.0,0
5.0,2,0.0,1.0960451977401129,1.0,0
3.0,1,0.0,0.8473684210526318,1.0,0
4.0,2,0.0,0.1452513966480451,1.0,0
4.0,2,1.0,0.8563218390804597,1.0,26
2.6666666666666665,3,0.0,1.0778443113772456,1.0,0
3.0,1,0.0,0.9876543209876543,1.0,0
4.2,5,0.6,1.2842105263157895,1.0,0
4.666666666666667,3,0.0,0.2122905027932962,1.0,0
1.5,2,0.0,2.80625,1.0,0
2.0,1,0.0,1.9251336898395723,1.0,0
4.0,3,0.0,0.8502673796791442,1.0,0
5.0,1,0.0,1.194871794871795,1.0,0
5.0,2,0.0,1.1497326203208558,1.0,0
4.0,1,0.0,0.1452513966480451,1.0,0
3.1666666666666665,6,0.3333333333333333,0.22857142857142865,1.0,0
5.0,1,0.0,1.1488095238095237,1.0,0
4.0,1,0.0,0.17816091954022983,1.0,0
1.0,1,0.0,2.7245508982035926,1.0,0
1.0,1,0.0,2.836734693877551,1.0,0
4.0,3,0.0,0.2850241545893719,1.0,0
4.0,1,0.0,0.21468926553672318,1.0,0
3.5,2,0.0,1.156756756756757,1.0,0
3.75,4,0.0,0.13265306122448983,1.0,0
2.3333333333333335,3,0.0,1.1781609195402298,1.0,0
4.0,2,0.0,0.7575757575757578,1.0,0
4.5,4,0.0,0.17714285714285705,1.0,0
4.25,4,0.0,0.17391304347826075,1.0,0
2.3333333333333335,3,0.0,0.15116279069767424,1.0,0
4.0,1,0.0,0.15566037735849036,1.0,0
3.5,2,0.0,0.04210526315789487,1.0,0
3.0,3,0.0,2.9447513812154695,1.0,0
4.0,3,0.0,0.2055555555555557,1.0,0
3.0,1,0.0,0.8062827225130889,1.0,0
3.0,2,0.0,2.670391061452514,1.0,0
2.0,1,0.0,1.8187134502923978,1.0,0
3.0,2,0.0,0.07784431137724557,1.0,0
3.0,2,0.0,0.924882629107981,1.0,0
3.0,1,0.0,0.6704545454545454,1.0,0
3.5,2,0.0,0.7245508982035926,1.0,0
3.5,2,0.0,0.16326530612244916,1.0,0
3.0,1,0.0,0.6237113402061856,1.0,0
3.3333333333333335,3,0.0,1.2229299363057327,1.0,0
4.0,2,1.0,1.0778443113772456,1.0,0
4.0,3,0.0,1.1042654028436019,1.0,0
4.0,1,0.0,0.16759776536312865,1.0,0
3.0,2,0.0,1.6833333333333331,1.0,0
4.0,2,0.0,0.15263157894736823,1.0,0
5.0,1,0.0,1.2511848341232228,1.0,0
3.75,4,0.0,0.8443396226415096,1.0,0
4.5,2,0.0,1.2857142857142856,1.0,0
5.0,1,0.0,1.086021505376344,1.0,0
1.0,1,0.0,2.8461538461538463,1.0,0
4.25,4,0.0,0.1400966183574881,1.0,0
3.75,4,0.0,2.8306878306878307,1.0,0
4.333333333333333,3,0.0,1.0499999999999998,1.0,0
5.0,1,0.0,1.2686567164179103,1.0,0
3.0,2,0.0,0.2850241545893719,1.0,0
5.0,2,0.0,1.1666666666666665,1.0,0
4.0,1,0.0,0.24861878453038688,1.0,0
5.0,2,0.0,1.1385542168674698,1.0,0
1.0,1,0.0,2.8855721393034828,1.0,0
3.3333333333333335,3,0.0,0.7633136094674557,1.0,0
1.6666666666666667,3,0.0,2.734806629834254,1.0,0
3.5,2,0.0,0.6086956521739131,1.0,0
5.0,1,0.0,1.1336898395721926,1.0,0
5.0,1,0.0,1.1436781609195403,1.0,0
5.0,1,0.0,1.1812865497076022,1.0,0
5.0,1,0.0,1.3072916666666665,1.0,0
5.0,1,0.0,1.1170731707317074,1.0,0
4.333333333333333,3,0.0,0.8139534883720931,1.0,0
4.0,2,0.0,0.8316326530612246,1.0,0
3.0,2,0.0,2.8511904761904763,1.0,0
3.3333333333333335,3,0.0,0.3190184049079754,1.0,0
4.0,1,0.0,0.13855421686746983,1.0,0
5.0,1,0.0,1.0098522167487687,1.0,0
4.0,2,0.0,1.2754491017964074,1.0,0
4.0,1,0.0,0.23463687150837975,1.0,0
5.0,1,0.0,1.097826086956522,1.0,0
4.666666666666667,3,0.0,1.1666666666666665,1.0,0
5.0,1,0.0,1.156756756756757,1.0,0
4.0,1,0.0,0.16666666666666652,1.0,0
3.5,2,0.0,1.1640211640211642,1.0,0
3.0,1,0.0,0.7630057803468207,1.0,0
4.666666666666667,3,0.0,1.2542372881355934,1.0,0
3.0,1,0.0,0.9578947368421051,1.0,0
4.0,1,0.0,0.28500000000000014,1.0,0
5.0,1,0.0,1.1428571428571428,1.0,0
2.0,2,0.0,2.804123711340206,1.0,0
2.0,1,0.0,1.8562874251497008,1.0,0
1.0,1,0.0,2.91875,1.0,0
4.666666666666667,3,0.0,0.2894736842105261,1.0,0
4.5,2,1.0,1.1384615384615384,1.0,0
5.0,2,0.0,1.086021505376344,1.0,0
5.0,3,0.0,0.9819277108433733,1.0,0
2.3333333333333335,3,0.0,2.818713450292398,1.0,0
4.0,3,0.0,0.6927083333333335,1.0,0
3.0,1,0.0,0.7105263157894739,1.0,0
5.0,2,0.0,1.0747126436781609,1.0,0
2.0,1,0.0,1.8624338624338623,1.0,0
4.333333333333333,3,0.0,0.15555555555555545,1.0,32
4.5,2,0.0,0.02717391304347805,1.0,0
4.0,1,0.0,0.22702702702702693,1.0,0
4.0,3,0.0,1.8333333333333335,1.0,0
2.0,1,0.0,1.8508287292817678,1.0,0
1.0,1,0.0,2.8306878306878307,1.0,0
